blockNumber,logIndex,quoteIn,baseIn,quoteOut,baseOut,totalSupply,quoteReserve,baseReserve
18257141,177,0,0.110545369055262652,185.345737,0,89485.834540732502,6425338.224712,3820.864778347225584903
18257160,152,0,0.020372421288107236,34.156221,0,89485.834540732502,6425304.068491,3820.885150768513692139
18257169,166,50,0,0,0.029643678337728471,89485.834540732502,6425354.068491,3820.855507090175963668
18257201,237,3500,0,0,2.073915028410110592,89485.834540732502,6428854.068491,3818.781592061765853076
18257228,44,0,2.939880485757515264,4930.601884,0,89485.834540732502,6423923.466607,3821.72147254752336834
18257257,553,0,0.075184415224758765,125.995719,0,89485.834540732502,6423797.470888,3821.796656962748127105
18257268,439,0,0.012390625,20.76401,0,89485.834540732502,6423776.706878,3821.809047587748127105
18257269,149,0,2.172178751877427968,3638.025262,0,89485.834540732502,6420138.681616,3823.981226339625555073
18257312,330,0,2.30190810560320387,3850.802368,0,89485.834540732502,6416287.879248,3826.283134445228758943
18257390,153,0,0.290803115948284215,486.147486,0,89485.834540732502,6415801.731762,3826.573937561177043158
18257394,151,0,0.395717525409555781,661.418736,0,89485.834540732502,6415140.313026,3826.969655086586598939
18257433,229,0,0.344277590003152859,575.328784,0,89485.834540732502,6414564.984242,3827.313932676589751798
18257471,242,0,0.057316405005763297,95.772481,0,89485.834540732502,6414469.211761,3827.371249081595515095
18257477,58,0,0.050792462740743454,84.868947,0,89485.834540732502,6414384.342814,3827.422041544336258549
18257505,100,0,0.015269567487420944,25.513426,0,89485.834540732502,6414358.829388,3827.437311111823679493
18257521,207,0,0.012514489515980563,20.909904,0,89485.834540732502,6414337.919484,3827.449825601339660056
18257527,131,0,0.011283812621703889,18.853503,0,89485.834540732502,6414319.065981,3827.461109413961363945
18257539,210,0,0.005678264674677359,9.487459,0,89485.834540732502,6414309.578522,3827.466787678636041304
18257562,227,0,0.323131935605899191,539.854806,0,89485.834540732502,6413769.723716,3827.789919614241940495
18257582,125,1390.404013,0,0,0.827136234523919415,89485.834540732502,6415160.127729,3826.96278337971802108
18257595,162,0,0.0165,27.57595,0,89485.834540732502,6415132.551779,3826.97928337971802108
18257612,101,100,0,0,0.059475607363576085,89485.834540732502,6415232.551779,3826.919807772354444995
18257618,122,0,0.02478125,41.416996,0,89485.834540732502,6415191.134783,3826.944589022354444995
18257619,233,0,0.003930529194724623,6.569059,0,89485.834540732502,6415184.565724,3826.948519551549169618
