block_time,block_number,tx_hash,index,amount0In,amount1In,amount0Out,amount1Out
2023-10-06 09:57:59.000 UTC,1.8290715e+07,0x268cf84fc890f39fb1a3b9d9b204bf6901868d7069e6c0e7aa226846f1e04dea,111,679250000,0,0,415268041736173006
2023-10-06 10:09:35.000 UTC,1.8290772e+07,0xc30434fce64d74baa709270c16821850064891a60ccb1b28ffca7dc3aa5641ef,120,997526021,0,0,609688886189414373
2023-10-06 10:09:59.000 UTC,1.8290774e+07,0xdd456877226a7a63e19367c501e5cac4642bf704a3449dacb79d116a86d42632,294,540524903,0,0,330289195669589034
2023-10-06 10:15:23.000 UTC,1.82908e+07,0x1f9278a3aa7053e2e93cfa5b7fa5d552c499af6d2fcd20fd972fa75b4c33cf85,338,137372688,0,0,83932969965317410
2023-10-06 10:23:47.000 UTC,1.8290841e+07,0xadd3caf7165461c845420528b7fa7a64779f7e35f9ae8c9e5d3e91cb38c7bfa9,211,644312500,0,0,393618296399303049
2023-10-06 10:24:23.000 UTC,1.8290844e+07,0x832c8d6b7caab91306d107e822fbf60ead5b7088ff347cc33335c68b58a4a500,18,1500000000,0,0,916058593770873787
2023-10-06 10:27:11.000 UTC,1.8290858e+07,0x0e46ec07f1acba97df1f76bd1ca93db10a854eecc4650b9925442a0d05e06f4a,84,0,3000000000000000,4884072,0
2023-10-06 10:30:23.000 UTC,1.8290874e+07,0xdfb3ec19efb9dd65ed24fc930a92c925e8a0977d63041723aa9fd2d26966658c,43,3820610272,0,0,2331317831187806600
2023-10-06 10:34:59.000 UTC,1.8290897e+07,0xa7a378550b11d98f3e93289cfd7ed9cc77074ad473be213ec44e1223236dcc1c,55,0,10000000000000000,16299801,0
2023-10-06 10:35:23.000 UTC,1.8290899e+07,0xf16084dffd86373f5407810c86375d7f81f42c05e3bbb0c0bf2f0a1bac23966c,599,0,2606680000000000,4248822,0
2023-10-06 10:36:59.000 UTC,1.8290905e+07,0xf352489c2688fffbd0ea4c7c4d47264c027fc858c92003d352179147b908137a,380,0,1065134480917770300,1735665815,0
2023-10-06 10:39:47.000 UTC,1.8290918e+07,0xf7a16d864714b820bb449f9db856f253ca309564876133f38ab5b17047a4cc1f,223,0,118756462361621750,193457852,0
2023-10-06 10:41:11.000 UTC,1.8290925e+07,0xe750bc7fadab897befda903398dc33b3806eba2ea3d452e785692718a4e3075c,206,0,20000000000000000,32579436,0
2023-10-06 10:43:23.000 UTC,1.8290936e+07,0x140d3b453dc7fb577da3de19e936d2569a9e11312a0ecdabf839c3cd4bc0987f,625,171993691,0,0,104949347248704644
2023-10-06 10:43:59.000 UTC,1.8290939e+07,0x55b42fdd65b2480f92fea82518aa518daf00e59932712fcc4a113c3351af1913,678,0,457357863289631969,744972032,0
2023-10-06 10:48:23.000 UTC,1.8290961e+07,0xee854a2e50879d1754ed2ca616cc7cd3f692bc233495260b3a7fa124f6215db8,881,0,256875235086708000,418336892,0
2023-10-06 10:50:47.000 UTC,1.8290973e+07,0x216b1a4ff9770283a74bc813499f1fc3883f9a02eb3374c4d0c8795eb7abc63b,122,0,10000000000000000,16284485,0
2023-10-06 10:54:47.000 UTC,1.8290993e+07,0xc5123f1835200d64bcc83563469ad20127f6c65551bfd95b999d16562039949c,335,0,15000000000000000,24426571,0
