blockNumber,logIndex,baseAmount,quoteAmount,price,liquidity
18258844,11,-2.779824412314541161,4824.073961,1730.24403188094307047441269,3217254.672430892062
18258844,338,-1.647124343517875585,2858.563449,1730.317728209802015345366154,3217254.672430892062
18258847,422,-0.864282474806760545,1500,1730.356400182639949868393563,3217254.672430892062
18258877,25,0.570608458066613,-984.386688,1730.330944985059420530437122,3217254.672430892062
18258902,336,0.232160958866629134,-400.508946,1730.320588301306979347549063,3217254.672430892062
18258912,71,0.005,-8.625647,1730.320365252687819082838464,3217254.672430892062
18258977,284,0.346742673457684333,-598.173307,1730.304897262985971607123378,3217254.672430892062
18259021,241,0.327196714364445008,-564.449246,1730.290301397393405383513893,3217254.672430892062
18259046,208,-0.298428036725905378,517.922899,1730.303653976235791907575152,3217254.672430892062
18259046,310,0.503139903110643843,-867.967428,1730.281209589787924816620576,3217254.672430892062
18259066,240,0.172270845182995092,-297.182115,1730.273524922154788418889159,3217254.672430892062
18259079,550,-10.419640018731347982,18085.512932,1730.73981608208006583137619,3217254.672430892062
18259090,64,1,-1725.52535,1730.695191003637230163408945,3217254.672430892062
18259100,106,-3.442289335823081768,5975.74603,1730.849272967303286030796395,3217254.672430892062
18259120,139,0.145,-250.219757,1730.84280161009104357936143,3217254.672430892062
18259121,328,0.51,-880.075852,1730.820040573037157546393517,3217254.672430892062
18259125,519,-25.798628884310142075,44802.091689,1731.975451371271599227519154,3217254.672430892062
18259125,525,-19.268576970079674592,33481.466914,1732.839163843918516246720617,3217254.672430892062
18259136,533,0.08,-138.211109,1732.835587276543070061442568,3217254.672430892062
18259150,143,0.055462733276177426,-95.819406,1732.833107705512663236044046,3217254.672430892062
18259165,137,-0.709596340806590763,1233.323292,1732.864927473549340733485124,3217254.672430892062
18259175,563,0.458849227683996509,-792.73367,1732.844413351712251182455358,3217254.672430892062
18259194,96,-0.258908701542290487,450,1732.856023365625117958954675,3217254.672430892062
18259243,11,24.939933971495067648,-43073.804894,1731.741551300779555089121302,3217254.672430892062
18259245,2,14.662439306937236813,-25310.594866,1731.086843684716632063149689,3217254.672430892062
18259247,212,11.809045846965841212,-20378.053701,1730.559815760385162767996659,3217254.672430892062
18259249,26,0.047918257309468164,-82.676583,1730.557677698610480226827995,3217254.672430892062
18259266,312,0.006780038066505291,-11.698046,1730.557375180829115256504587,3217254.672430892062
18259301,39,-0.174321681178918367,302.582098,1730.565176650657081155200365,3217254.672430892062
18259301,57,0.035921284509542995,-61.977603,1730.563573873254269249383764,3217254.672430892062
18259301,67,0.024692552358045944,-42.603822,1730.562472113696124084075172,3217254.672430892062
18259301,77,0.017641543019272419,-30.438196,1730.561684964500338806432557,3217254.672430892062
18259301,87,0.013551218049319839,-23.380861,1730.561080322154499652482054,3217254.672430892062
18259301,97,0.04922975164048194,-84.939453,1730.558883740543019280708532,3217254.672430892062
