blockNumber,logIndex,quoteIn,baseIn,quoteOut,baseOut,totalSupply,quoteReserve,baseReserve
18280893,114,0.00099125,0,0,0.016647600140102585,50.9037627811482,312.72529848,5267.868392927212337756
18281035,394,0.00228482,0,0,0.038372128242528415,50.9037627811482,312.7275833,5267.830020798969809341
18282184,320,0,0.02,0.00118374,0,50.9037627811482,312.72639956,5267.850020798969809341
18282184,426,0,0.007,0.0004143,0,50.9037627811482,312.72598526,5267.857020798969809341
18282795,49,0.00087191,0,0,0.014643187358310789,50.9037678511883,312.72685718,5267.842377611611571671
18282905,290,0.00106688,0,0,0.017917476614819791,50.9037678511883,312.72792406,5267.82446013499675188
18283170,189,0,10.19,0.60196043,0,50.9037678511883,312.12596363,5278.01446013499675188
18283236,335,0.00106609,0,0,0.017973316771104223,50.9037678511883,312.12702972,5277.996486818225647657
18283273,78,0.00106601,0,0,0.017971845463521671,50.9037678511883,312.12809573,5277.978514972762125986
18283528,175,0.06856627,0,0,1.155700581251955429,50.9037678511883,312.196662,5276.822814391510170557
18283542,210,0.06859841,0,0,1.155735182726256806,50.9037678511883,312.26526041,5275.667079208783913751
18283673,372,0.10146095,0,0,1.708469099602555026,50.9037678511883,312.36672136,5273.958610109181358725
18284065,159,0.00014,0,0,0.002356649295587211,50.9037678511883,312.36686136,5273.956253459885771514
18284135,125,0,1.999508261742087645,0.11802735,0,50.9037678511883,312.24883401,5275.955761721627859159
18284308,77,0,0.0001,0.0000059,0,50.9037678511883,312.24882811,5275.955861721627859159
18284387,29,0,0.032683625546408819,0.00192851,0,50.9037678511883,312.2468996,5275.988545347174267978
18284464,195,0,2.177006032734856192,0.12840148,0,50.9037678511883,312.11849812,5278.16555137990912417
18284509,110,0,2.418281711883334656,0.14250818,0,50.9037678511883,311.97598994,5280.583833091792458826
18284548,194,0,2.485781782283491328,0.14635016,0,50.9037678511883,311.82963978,5283.069614874075950154
18284565,323,0,2.655243215059512882,0.15617552,0,50.9037678511883,311.67346426,5285.724858089135463036
18284720,56,0,3.129240599479959539,0.18385401,0,50.9037678511883,311.48961025,5288.854098688615422575
18284970,620,0,0.0001,0.00000587,0,50.9037678511883,311.48960438,5288.854198688615422575
18285035,48,0,9.962093079519589789,0.58386561,0,50.9037678511883,310.90573877,5298.816291768135012364
18285232,111,0.2236895,0,0,3.798210520808448,50.9037678511883,311.12942827,5295.018081247326564364
18285396,149,0.00035486,0,0,0.006021130904043733,50.9037678511883,311.12978313,5295.012060116422520631
18286039,311,0,4.373,0.25597162,0,50.9037678511883,310.87381151,5299.385060116422520631
18286285,4,0,6.404,0.37409526,0,50.9037678511883,310.49971625,5305.789060116422520631
18286285,8,0.4995607,0,0,8.497205415907918411,50.9037678511883,310.99927695,5297.29185470051460222
18286293,13,0,8.983,0.52491429,0,50.9037678511883,310.47436266,5306.27485470051460222
18286293,19,0.29659005,0,0,5.048963635334873088,50.9037678511883,310.77095271,5301.225891065179729132
18286296,207,0.19909808,0,0,3.383925633332478375,50.9037678511883,310.97005079,5297.841965431847250757
18286312,264,0,5.2,0.30401378,0,50.9037678511883,310.66603701,5303.041965431847250757
18286312,268,0.3493744,0,0,5.939239731605757712,50.9037678511883,311.01541141,5297.102725700241493045
18286379,4,0,9.65,0.56386858,0,50.9037678511883,310.45154283,5306.752725700241493045
18286379,10,0.33120917,0,0,5.638593543346847744,50.9037678511883,310.782752,5301.114132156894645301
18286393,60,0.11580276,0,0,1.968624991998050304,50.9037678511883,310.89855476,5299.145507164896594997
18286480,179,0.16768552,0,0,2.84802606208008704,50.9037678511883,311.06624028,5296.297481102816507957
18286640,155,0.13887315,0,0,2.356347106188573696,50.9037678511883,311.20511343,5293.941133996627934261
18286658,68,0,0.0006,0.00003516,0,50.9037678511883,311.20507827,5293.941733996627934261
18287032,34,0,0.00061858794928816,0.00003625,0,50.9037678511883,311.20504202,5293.942352584577222421
18287602,243,0.03364843,0,0,0.570618222274393484,50.9037678511883,311.23869045,5293.371734362302828937
18287909,247,0.0002909,0,0,0.004932615797864002,50.9037678511883,311.23898135,5293.366801746504964935
18288313,105,0.1107773,0,0,1.877713922418262016,50.9037678511883,311.34975865,5291.489087824086702919
18288460,268,0.01378443,0,0,0.233557674624670968,50.9037678511883,311.36354308,5291.255530149462031951
18288648,211,0.00016324,0,0,0.002765747269056387,50.9037678511883,311.36370632,5291.252764402192975564
18289153,197,0.10607396,0,0,1.796581719380332217,50.9037678511883,311.46978028,5289.456182682812643347
18289580,172,0,0.01,0.00058708,0,50.9037678511883,311.4691932,5289.466182682812643347
18289937,890,0.00498835,0,0,0.084458213000689944,50.9040510516123,311.47418156,5289.381724469816105095
18289942,138,0.13246627,0,0,2.241809923260995072,50.9040510516123,311.60664783,5287.139914546555110023
18290007,18,0.12561238,0,0,2.124061967004620104,50.9040510516123,311.73226021,5285.015852579550489919
18290240,313,0,0.012759707997384712,0.00075036,0,50.9040510516123,311.73150985,5285.028612287547874631
18290257,90,0.13772971,0,0,2.327009564190016763,50.9040510516123,311.86923956,5282.701602723357857868
18290347,460,0.0044603,0,0,0.075324555020852633,50.9040510516123,311.87369986,5282.626278168337005235
18291612,331,0.18904133,0,0,3.190514186492634229,50.9040510516123,312.06274119,5279.435763981844371006
18291614,115,0.02198236,0,0,0.370752907485956355,50.9040510516123,312.08472355,5279.065011074358414651
18292446,147,0,4.011933761742163666,0.23628463,0,50.9040510516123,311.84843892,5283.076944836100578317
18292526,66,0,2.553584978937081279,0.15020793,0,50.9040510516123,311.69823099,5285.630529815037659596
18292555,103,0,3.035579693933913155,0.17837161,0,50.9040510516123,311.51985938,5288.666109508971572751
18292656,97,0,0.0218075,0.00128067,0,50.9040510516123,311.51857871,5288.687917008971572751
18292764,276,0,0.00198,0.00011627,0,50.9040510516123,311.51846244,5288.689897008971572751
18292953,254,0,0.0099,0.00058138,0,50.9040510516123,311.51788106,5288.699797008971572751
18293167,38,0.68552186,0,0,11.577921767698861741,50.9040510516123,312.20340292,5277.12187524127271101
18293240,78,0,1.212785529140460724,0.07151879,0,50.9040510516123,312.13188413,5278.334660770413171734
18293307,34,0,2.428989583499240079,0.14314059,0,50.9040510516123,311.98874354,5280.763650353912411813
18293337,369,0,0.099,0.00583128,0,50.9040510516123,311.98291226,5280.862650353912411813
18293425,279,0,0.0693,0.00408177,0,50.9040510516123,311.97883049,5280.931950353912411813
18293654,405,0,0.3814,0.02246255,0,50.9040510516123,311.95636794,5281.313350353912411813
18293768,21,0,3,0.17657224,0,50.9040510516123,311.7797957,5284.313350353912411813
18293861,99,0,1.98,0.11642802,0,50.9040510516123,311.66336768,5286.293350353912411813
18293926,215,0,0.0495,0.00290958,0,50.9040510516123,311.6604581,5286.342850353912411813
18294762,467,0,0.02079,0.001222,0,50.9040510516123,311.6592361,5286.363640353912411813
18295511,160,0.00028765,0,0,0.004864477169188897,50.9040510516123,311.65952375,5286.358775876743222916
18295564,355,0.00028763,0,0,0.004864129982194435,50.9040510516123,311.65981138,5286.353911746761028481
18295625,322,0,0.008,0.00047022,0,50.9040510516123,311.65934116,5286.361911746761028481
18295668,100,0,0.013951,0.00082001,0,50.9041496808213,311.65852116,5286.37586274676127061
18295688,264,0,0.0099,0.0005819,0,50.9041496808213,311.65793926,5286.38576274676127061
18295718,269,0,0.00891,0.00052371,0,50.9041496808213,311.65741555,5286.39467274676127061
18295731,217,0,0.00792,0.00046551,0,50.9041496808213,311.65695004,5286.40259274676127061
18295888,168,0,0.052680269806701747,0.00309638,0,50.9041505956861,311.65385866,5286.455357827809821259
18295892,215,0,0.041676261180703991,0.00244956,0,50.9041505956861,311.6514091,5286.49703408899052525
18296360,206,0,0.891,0.05236016,0,50.9041505956861,311.59904894,5287.38803408899052525
18296437,205,0,5.188465655826299273,0.30394369,0,50.9041505956861,311.29510525,5292.576499744816824523
18297241,136,0,0.01,0.0005864,0,50.9041505956861,311.29451885,5292.586499744816824523
18297824,18,0,1.974197561315929558,0.11572516,0,50.90417540347,311.17880359,5294.560865624568109254
18298483,468,0,0.000099,0.0000058,0,50.90417540347,311.17879779,5294.560964624568109254
18298542,216,0,0.000598020602093015,0.00003504,0,50.90417540347,311.17876275,5294.561562645170202269
18298818,76,0,0.008362301763836946,0.00049,0,50.90417540347,311.17827275,5294.569924946934039215
18299051,127,0,0.00993,0.00058186,0,50.90417540347,311.17769089,5294.579854946934039215
18299061,258,0,0.00993,0.00058186,0,50.90417540347,311.17710903,5294.589784946934039215
18299414,365,0,0.005,0.00029298,0,50.90417540347,311.17681605,5294.594784946934039215
18299447,38,0,0.00495,0.00029005,0,50.90417540347,311.176526,5294.599734946934039215
18299509,194,0,0.010914861844113578,0.00063956,0,50.90417540347,311.17588644,5294.610649808778152793
18299800,585,0,0.007,0.00041017,0,50.90417540347,311.17547627,5294.617649808778152793
18300089,297,0,0.027193363673905911,0.0015934,0,50.90417540347,311.17388287,5294.644843172452058704
18300136,642,0,0.003,0.00017578,0,50.90417540347,311.17370709,5294.647843172452058704
18300223,308,0,0.0021,0.00012304,0,50.90417540347,311.17358405,5294.649943172452058704
18300334,279,0,1.886592978622996688,0.11050567,0,50.90417540347,311.06307838,5296.536536151075055392
18300368,428,0,0.01883375,0.00110277,0,50.90417540347,311.06197561,5296.555369901075055392
18300751,34,0,0.01486875,0.0008706,0,50.90417540347,311.06110501,5296.570238651075055392
18300760,213,0,0.000060867311022942,0.00000356,0,50.90417540347,311.06110145,5296.570299518386078334
18300832,152,0,2.133445319354276864,0.12486849,0,50.90417540347,310.93623296,5298.703744837740355198
18301002,6,0,2.038947645043326821,0.11924394,0,50.90417540347,310.81698902,5300.742692482783682019
18301136,236,0,0.661327850676748724,0.0386568,0,50.90417540347,310.77833222,5301.404020333460430743
18301216,109,0,1.242191904265296983,0.07258422,0,50.90417540347,310.705748,5302.646212237725727726
18301302,191,0.00163078,0,0,0.027747996238223393,50.90417540347,310.70737878,5302.618464241487504333
18301416,195,0,0.305843133057055,0.01786611,0,50.90417540347,310.68951267,5302.924307374544559333
18301923,376,0,0.1485,0.00867402,0,50.90417540347,310.68083865,5303.072807374544559333
18301998,115,0,0.0099125,0.00057898,0,50.90417540347,310.68025967,5303.082719874544559333
18302105,322,0,0.0099125,0.00057897,0,50.90417540347,310.6796807,5303.092632374544559333
18302482,282,0,0.012390625,0.00072372,0,50.90417540347,310.67895698,5303.105022999544559333
18302826,38,0,0.54909,0.03206826,0,50.90417540347,310.64688872,5303.654112999544559333
18302916,92,0,7.222111143772564914,0.42117436,0,50.90417540347,310.22571436,5310.876224143317124247
18302917,239,0.00034604,0,0,0.005906216536243346,50.90417540347,310.2260604,5310.870317926780880901
18302972,75,0.04136459,0,0,0.705916887444517731,50.90417540347,310.26742499,5310.16440103933636317
18303755,180,0,0.007663361248755964,0.00044641,0,50.90417540347,310.26697858,5310.172064400585119134
18304982,247,0,2,0.11646327,0,50.8771367026991,309.98543252,5309.346697511904850575
18305158,126,0,0.006244875,0.00036351,0,50.8771367026991,309.98506901,5309.352942386904850575
18305192,320,0,0.0099125,0.000577,0,50.8771367026991,309.98449201,5309.362854886904850575
18305219,339,0,0.015381428648141194,0.00089534,0,50.8771367026991,309.98359667,5309.378236315552991769
18305286,328,0,0.015408,0.00089688,0,50.8771367026991,309.98269979,5309.393644315552991769
18305320,16,0,2.1,0.12219002,0,50.8771367026991,309.86050977,5311.493644315552991769
18305394,309,0,0.0006169316902386,0.00003588,0,50.8771367026991,309.86047389,5311.494261247243230369
18305532,255,0,1.868318744098087168,0.10862828,0,50.8771367026991,309.75184561,5313.362579991341317537
18305762,174,0,0.059475,0.00345675,0,50.8771367026991,309.74838886,5313.422054991341317537
18305939,245,0.00004184,0,0,0.000715569850131006,50.8771367026991,309.7484307,5313.421339421491186531
18306232,248,0,0.1264,0.00734626,0,50.8771367026991,309.74108444,5313.547739421491186531
18306372,305,0.00079476,0,0,0.013593015768685993,50.8771367026991,309.7418792,5313.534146405722500538
18306503,105,0.09437977,0,0,1.613710799375541248,50.8771367026991,309.83625897,5311.92043560634695929
18306567,76,0.00243224,0,0,0.04157358791203601,50.8771367026991,309.83869121,5311.87886201843492328
18306851,317,0.00389594,0,0,0.066590838973353068,50.8771367026991,309.84258715,5311.812271179461570212
18306895,147,0.04279751,0,0,0.731400856263765431,50.8771367026991,309.88538466,5311.080870323197804781
18306896,209,0.04812337,0,0,0.820455974998051819,50.8771367026991,309.93350803,5310.260414348199752962
18307012,314,0.00585418,0,0,0.1,50.8771367026991,309.93936221,5310.160414348199752962
18307414,282,0.0003,0,0,0.005124445749274302,50.8771367026991,309.93966221,5310.15528990245047866
18307467,309,0.00268157,0,0,0.045804760513602314,50.8771367026991,309.94234378,5310.109485141936876346
18307493,51,0.0106731,0,0,0.182302644247724032,50.8771367026991,309.95301688,5309.927182497689152314
18307495,34,0.00857445,0,0,0.146447385382354944,50.8771367026991,309.96159133,5309.78073511230679737
18307524,206,0.1120404,0,0,1.912854915278363444,50.8771367026991,310.07363173,5307.867880197028433926
18307618,138,0.00743234,0,0,0.126842597586460437,50.8771367026991,310.08106407,5307.741037599441973489
18307644,9,0.02838302,0,0,0.484338073268280442,50.8771367026991,310.10944709,5307.256699526173693047
18307692,24,0.13159024,0,0,2.244348218015037629,50.8771367026991,310.24103733,5305.012351308158655418
18308250,101,0.00229971,0,0,0.03920596771263595,50.8771367026991,310.24333704,5304.973145340446019468
18308304,310,0.00005553,0,0,0.000946680607793806,50.8771367026991,310.24339257,5304.972198659838225662
18308984,212,0,0.01296,0.00075564,0,50.8771367026991,310.24263693,5304.985158659838225662
18309497,780,0,0.0159,0.00092706,0,50.8771367026991,310.24170987,5305.001058659838225662
18309629,431,0,0.022985300173508807,0.00134016,0,50.877365127566,310.24153756,5305.044013697443081008
18309640,301,0,0.339904777497802801,0.01981689,0,50.877365127566,310.22172067,5305.383918474940883809
18309641,132,0,0.44669662,0.02603914,0,50.877365127566,310.19568153,5305.830615094940883809
18309644,277,0,1.2223828125,0.07123362,0,50.877365127566,310.12444791,5307.052997907440883809
18309666,358,0,0.153577640847002054,0.00894577,0,50.877365127566,310.11550214,5307.206575548287885863
18309666,378,0,0.073175908313439359,0.00426225,0,50.877365127566,310.11123989,5307.279751456601325222
18309669,341,0,0.172504464078883839,0.01004856,0,50.877365127566,310.10119133,5307.452255920680209061
18311083,288,0.00041406,0,0,0.00706546125747172,50.8771794758176,310.10043808,5307.425211572407310442
18311397,279,0,1.873585831161664,0.10910233,0,50.8771794758176,309.99133575,5309.298797403568974442
18311648,100,0,0.006,0.00034926,0,50.8771794758176,309.99098649,5309.304797403568974442
18311675,219,0.00034926,0,0,0.005963924159159107,50.8771794758176,309.99133575,5309.298833479409815335
18311854,306,0,0.509970390564269786,0.02968318,0,50.8771794758176,309.96165257,5309.808803869974085121
18311865,78,0,0.291081813074340447,0.01694006,0,50.8771794758176,309.94471251,5310.099885683048425568
18312080,30,0,1.37619277618328122,0.08006519,0,50.8771583552147,309.86447933,5311.473200339324362125
18312126,448,0,2.806697113732987378,0.1631619,0,50.8771583552147,309.70131743,5314.279897453057349503
18312130,302,0,4.532217755765697536,0.26310883,0,50.8771583552147,309.4382086,5318.812115208823047039
