blockNumber,amount0In,amount1In,amount0Out,amount1Out
18258612,3835552532.0,0.0,0.0,2.2724903586033062e18
18258615,47381151666.0,0.0,0.0,2.785103622416633e19
18258616,49378849903.0,0.0,0.0,2.8595610671362036e19
18258616,0.0,3.67010222e18,6246006830.0,0.0
18258616,0.0,6.773670068751529e17,1169061112.0,0.0
18258617,0.0,1.108785108e19,19076980848.0,0.0
18258617,0.0,5.083998925680689e18,8709810903.0,0.0
18258620,23868598089.0,0.0,0.0,1.3816841902042913e19
18258621,0.0,7.321626784e18,12594174578.0,0.0
18258621,0.0,1.7261e18,2962015355.0,0.0
18258622,11087041861.0,0.0,0.0,6.414238824817414e18
18258622,0.0,1.7055522842795935e18,2924101734.0,0.0
18258623,0.0,1.7053333080841782e18,2931050193.0,0.0
18258623,0.0,1.6421465922342047e18,2819314734.0,0.0
18258632,0.0,9.99999999566632e17,1716034162.0,0.0
18258637,1680000000.0,0.0,0.0,9.731432113692659e17
18258641,0.0,6e17,1029716181.0,0.0
18258662,3511954163.0,0.0,0.0,2.03333064007934e18
18258679,5597076304.0,0.0,0.0,3.236036331172461e18
18258691,6542177230.0,0.0,0.0,3.775426112592234e18
18258731,0.0,1e17,172413548.0,0.0
18258777,145000000.0,0.0,0.0,8.359663930458539e16
18258783,0.0,4.02710249318698e16,69433206.0,0.0
18258811,0.0,3e17,517197811.0,0.0
18258838,1697669868.0,0.0,0.0,9.786556495980366e17
18258859,13880990307.0,0.0,0.0,7.98293803013346e18
18258868,0.0,1.5e17,259804088.0,0.0
18258870,0.0,2.7160046541737974e18,4700616072.0,0.0
18258880,0.0,8.52e18,14701824583.0,0.0
18258904,0.0,3e17,516459264.0,0.0
18258932,0.0,1000000000000000.0,1721393.0,0.0
18258932,74343750.0,0.0,0.0,4.292890384194901e16
18258940,495625000.0,0.0,0.0,2.8616770717471866e17
18258940,0.0,1.498024975759105e17,257903838.0,0.0
18258955,124723751.0,0.0,0.0,7.2012798152723064e16
18259034,200987383.0,0.0,0.0,1.1603997723611922e17
18259040,407571193.0,0.0,0.0,2.3528910363788915e17
18259059,3940593720.0,0.0,0.0,2.2733739770368932e18
18259081,446175000.0,0.0,0.0,2.5723028054299427e17
18259129,0.0,2.882334460326e16,49698611.0,0.0
18259130,128862500.0,0.0,0.0,7.428681651783682e16
18259158,815616119.0,0.0,0.0,4.701194480580794e17
18259186,103250544.0,0.0,0.0,5.9505012946541384e16
18259218,0.0,8.99986266880293e18,15485981788.0,0.0
18259219,3560548605.0,0.0,0.0,2.060646831348847e18
18259226,0.0,6.235941767346301e17,1071450085.0,0.0
