block_time,tx_hash,reserve0,reserve1
2023-10-05 11:04:35.000 UTC,0x11b63333a6c87400534f9e65598b45d5a2943b373df0d477e18d339ca4bcde1c,433.73957702058175,714625.780577
2023-10-05 11:05:47.000 UTC,0x8cda653b006723f57324a32375a2ee4f5ddc4b5fb93aa4ddf15ff50d53202700,434.15097099337106,713950.818924
2023-10-05 11:05:47.000 UTC,0x8cda653b006723f57324a32375a2ee4f5ddc4b5fb93aa4ddf15ff50d53202700,446.32754243158854,733974.897483
2023-10-05 11:16:44.000 UTC,0x3c4a28599d4f7dc846d5373cba16ac1c6df330dc10604582e149d1324c35c7f0,446.33382874655655,733964.590948
2023-10-05 11:17:29.000 UTC,0xd420b9510b55b0064d88faf8316b54384aec1a58d088827ac38c66810abf5b44,446.58882874655654,733546.757372
2023-10-05 11:24:55.000 UTC,0x3c5b72d3a888ce99d9c00c9be0eff43c16b11f0230d442839daedb3f203bda24,446.5840879974149,733538.970431
2023-10-05 11:30:07.000 UTC,0x4012f109a54262e075483839e67036c9dceccb14aa08e61d3399516d4df6572e,446.5840879980327,733538.97043
2023-10-05 11:56:46.000 UTC,0xe41b7278abbc6f6552502503707b5d4474ecaa49d4137af02d053d58fc8d6ff3,446.583067739084,733540.651308
2023-10-05 11:58:12.000 UTC,0xa9f9b42881119fa9af5c796282fe2996e4c3cc483788788f42132a61caf283ee,446.58306471936663,733540.656283
2023-10-05 12:00:48.000 UTC,0xc4abf3ed89ccf4d86446fcf81ac636343092f462feef5aae7134986abf9291e1,446.9381215193666,732959.663393
2023-10-02 14:09:50.000 UTC,0xbc7ea043961c63c5cac87709923f66199ef282df259038bbaba31828dc642085,416.4676038169369,715663.427356
2023-10-02 14:10:10.000 UTC,0x37d0b689d9e2dda37ab7fc97541543131533100f6649e94fd795592772a507c3,416.87822955433904,714960.610423
2023-10-02 14:13:33.000 UTC,0xa183cb351eba5f31255ebfb594b1e4bb37abe59cfa5eb85a0ecf907fe3b9cf6f,417.0731455194843,714627.480942
2023-10-02 14:19:37.000 UTC,0xc8fd49179b3ec9766d602356a5e387745cd21b5654206d624c93b1af6a662f4b,417.3163425825553,714212.270216
2023-10-02 14:21:22.000 UTC,0x7c20cd42a04df2fd8e7de364446602336c362be9e93fafa13d1fd643ced736e2,417.20312082454774,714406.678378
2023-10-02 14:28:25.000 UTC,0x7cc2746060328dfb6f7375f669fc7f1cbca05f160b70b089f7a74c6ed458faf4,417.25044516373595,714325.893782
2023-10-02 14:29:18.000 UTC,0x20f6d902a1fbdc1f8235f729002a5c388bbeeec5cdc54b150978c1d75c33d264,417.2682677031236,714295.47472
2023-10-02 14:38:09.000 UTC,0xd06cb541f8397614c4f2340cf0378863c22e30633e07169a9c91a08ba5102e18,417.30481900244234,714233.097992
2023-10-02 14:40:38.000 UTC,0xbadd27a1b4fe38892f6d090b55988df58a1a8cdb99299471d4181cfdcabb7ea3,417.0717751698853,714633.385122
2023-10-02 14:52:53.000 UTC,0xbd1d0801b7527c5d760f5b6e1cb87b98dad528ae8a6d7234f6e4f167111c1a42,417.07118570540524,714634.398183
2023-10-02 14:52:53.000 UTC,0xbd1d0801b7527c5d760f5b6e1cb87b98dad528ae8a6d7234f6e4f167111c1a42,417.0717751698853,714635.411236
2023-10-02 14:52:53.000 UTC,0xbd1d0801b7527c5d760f5b6e1cb87b98dad528ae8a6d7234f6e4f167111c1a42,417.1328837483862,714740.356371
2023-10-02 15:00:59.000 UTC,0x7772d9ef32157205a1fdb595edb120d99b35a22eadbe9ade0f4d770ea5e6d7f2,417.0835850659499,714825.091864
2023-10-02 15:14:08.000 UTC,0xdc2d9607158082c4f615e52e0ceadf8b8fb7e338493be391847b87a22549cd45,417.05543338977964,714776.843683
2023-10-02 15:24:45.000 UTC,0xf8a220109f394632146311c71e5ca5dbd3a29bcdc205ef783611c91435ff3ab2,417.0519331465331,714782.86073
2023-10-02 15:26:01.000 UTC,0x42362de812f97a375270923819b390037c52bd61d774f890fe37d259f26a7a00,417.0485863354875,714788.614116
2023-10-08 09:51:39.000 UTC,0xa08f8399c84ecf7c745872e3190a7ae9f6564ba940cfd94dff31aa072db43632,421.67699425842727,686679.086098
2023-10-08 09:57:46.000 UTC,0xc7e0dcbaca87cbaed3d805fd96b5b100a16b1df70bfb00234d9dbd66978f1787,421.6847938366965,686666.423227
2023-10-08 10:17:11.000 UTC,0xdefb7700d1301fc6cfa3b6f55ad58715e0a8d4f2af4fb690c6b420777a35fcbe,421.68604183625956,686664.397103
2023-10-08 10:24:04.000 UTC,0xa7bfadbb9dfe7d6cc1a3f8cd95d8ea0c9e1319ad1e50ef43f7e8595fbf4e79dc,421.6845800213604,686662.016716
